UNOME,QTDE
ARANDIA,1
ALCAMENDIA,1
ECHEMENDIA,1
BUENDIA,1
PARODIA,2
CARDIA,15
GUARDIA,10
LAGUARDIA,1
LACORDIA,1
GORDIA,1
AMPUDIA,1
CEIA,6
LADEIA,21
TEDEIA,1
IDEIA,1
ALDEIA,1
CANDEIA,5
TUDEIA,1
GRANGEIA,1
CALEIA,2
FALEIA,1
ASSEMBLEIA,1
BELEIA,1
CALLEIA,1
NEIA,3
POMPEIA,2
AREIA,2
BREIA,1
SEREIA,1
DOREIA,1
CORREIA,853
TORREIA,1
SEIA,1
BASEIA,1
ARIMATEIA,4
SAUEIA,1
GOLVEIA,1
GOVEIA,21
GOUVEIA,261
BAZEIA,1
FIA,2
MAFIA,1
MAFFIA,5
SOFIA,1
SOUFIA,1
AGIA,1
SBRAGIA,1
MISSAGIA,5
DELTREGIA,1
BOZEGIA,1
MISSIAGGIA,1
BANAGGIA,1
MISSAGGIA,2
SEGGIA,1
SFOGGIA,2
MOGGIA,1
ROGGIA,4
PERUGGIA,1
MANGIA,10
CANONGIA,4
FOGIA,1
BORGIA,1
BAHIA,102
DAHIA,5
VAHIA,1
SOUBHIA,5
YEHIA,1
SOPHIA,6
ATHIA,1
MATHIA,2
MEJIA,5
LIA,1
CALIA,1
SCALIA,8
DALIA,4
GALIA,3
SENIGALIA,1
DHALIA,1
MALIA,1
CHIGNALIA,1
CHINALIA,2
QUINALIA,1
PAPALIA,1
ITALIA,1
JANTALIA,1
ELIA,12
CELIA,1
DELIA,4
ARRELIA,2
MABILIA,1
SIBILIA,1
CECILIA,8
MANCILIA,1
BOSCHILIA,2
TETILIA,1
OTILIA,1
BOSQUILIA,1
CALLIA,2
POLIA,1
GRISOLIA,7
GRISSOLIA,1
FREGULIA,3
JULIA,2
GRAMULIA,1
CERULIA,1
THYLIA,1
CAMIA,1
KAMIA,2
FLAMIA,4
RAMIA,3
SAMIA,1
EUFEMIA,1
GEREMIA,10
LIMIA,1
NINOMIA,1
UTSUNOMIA,1
MOTOMIA,1
HUMIA,1
LIBANIA,1
SOBANIA,2
DANIA,1
ADANIA,1
EPIFANIA,1
LANIA,1
MELANIA,1
MANIA,2
SMANIA,1
MONTANIA,1
BENIA,2
WALENIA,1
BOCHNIA,2
VERGINIA,1
BRAGUINIA,1
LANNIA,1
BELAONIA,1
LABBONIA,1
BELONIA,2
BABILONIA,2
POLONIA,1
SASSONIA,2
ANTONIA,4
BORNIA,3
SZABUNIA,1
BOIA,4
SABOIA,66
GIACOIA,1
FRANCOIA,1
BEDOIA,1
VEDOIA,1
BIDOIA,1
BUDOIA,1
GOIA,1
GIOIA,6
JOIA,8
ALOIA,1
DALOIA,1
MOIA,6
LAMOIA,1
SCHIMOIA,1
NOIA,9
RENTROIA,1
CATOIA,2
CANTOIA,2
MONTOIA,2
BERTOIA,1
PISTOIA,1
ZOIA,2
JAPIA,2
CARAPIA,1
SAPIA,1
TAPIA,4
ARREPIA,1
BIDOPIA,1
POPIA,1
TROPIA,2
ZAPPIA,1
TRIPPIA,1
URPIA,3
HURPIA,1
LUPIA,1
BARIA,2
CARIA,2
ZACCARIA,2
ALBERGARIA,10
KARIA,2
CANDELARIA,2
ILARIA,1
MARIA,111
DALAMARIA,1
SANTAMARIA,2
DEMARIA,2
AVEMARIA,1
ZANMARIA,1
MONTANARIA,1
CANTUARIA,24
BRIA,3
CABRIA,1
CALABRIA,16
SANABRIA,9
CAMBRIA,2
CUBRIA,1
ALEXANDRIA,13
BERIA,3
LERIA,2
GLERIA,5
TELLERIA,1
ESMERIA,1
QUITERIA,1
RENTERIA,2
VEGUERIA,1
FUENTEFRIA,2
AGRIA,1
ALEGRIA,6
HUNGRIA,8
IRIA,1
LEIRIA,11
FREIRIA,5
GAVIRIA,1
ORIA,6
CORIA,1
DORIA,56
GLORIA,47
VILORIA,1
VILLORIA,2
MEMORIA,6
SALMORIA,3
JINORIA,1
SORIA,13
VICTORIA,15
VITORIA,47
VITTORIA,2
APRIA,1
DELAPRIA,1
BESARRIA,2
CHAVARRIA,2
HECHAVARRIA,12
CHEVARRIA,1
ECHEVARRIA,5
BIZARRIA,9
ECHEVERRIA,12
ETCHEVERRIA,1
BAIGORRIA,1
ITRIA,1
MESTRIA,1
URIA,1
LAURIA,9
BURIA,1
FURIA,1
MURIA,1
SANAVRIA,2
SIA,1
RASIA,8
EUFRASIA,1
ANASTASIA,1
MESIA,1
SPESIA,1
HSIA,1
CAROSIA,1
CASSIA,3
ALASSIA,1
MASSIA,1
GRASSIA,1
ESCOSSIA,1
MATIA,1
MARATIA,3
VEITIA,2
APOITIA,1
COTIA,2
CRISTIA,1
ATTIA,1
MATTIA,5
URRUTIA,4
WAYTIA,1
ACUIA,1
GUIA,22
AGUIA,1
SAGUIA,1
MURGUIA,1
DALUIA,1
ALELUIA,21
ALLELUIA,1
PUIA,1
REQUIA,1
SORREQUIA,1
BOTEQUIA,1
CAVEQUIA,1
DELAVEQUIA,1
ARAVEQUIA,1
PIQUIA,1
SBORQUIA,1
DUQUIA,2
TERUIA,1
SUIA,1
MASSUIA,2
DALAVIA,1
DELAVIA,1
DELLAVIA,1
NAVIA,4
SARAVIA,3
MORAVIA,5
TRAVIA,1
SAVIA,2
BATAVIA,1
BALDIVIA,2
SALDIVIA,3
VALDIVIA,5
OLIVIA,1
TRIVIA,1
SALVIA,4
LASALVIA,1
CORCOVIA,1
SEGOVIA,9
POVIA,1
SOTTOVIA,1
MERUVIA,1
TUTYIA,1
THOMAZIA,1
RAZIA,1
EUFRAZIA,1
GRAZIA,1
DEGRAZIA,3
SPEZIA,3
PREZIA,1
GALIZIA,2
MALIZIA,4
ANDOZIA,1
TARZIA,1
LUZIA,6
CAJA,3
MARACAJA,10
MUCAJA,1
RAJA,1
KARAJA,53
PIRAJA,5
GUAJA,2
KHAWAJA,1
BEJA,3
PELEJA,4
PAREJA,3
CEREJA,7
EGREJA,1
IGREJA,17
CARQUEJA,2
BEIJA,1
CARQUEIJA,1
PINTIJA,1
LIMULJA,1
BANJA,1
LARANJA,12
GRANJA,31
GIOJA,1
RIOJA,1
LOJA,3
MAROJA,7
SOJA,1
PANTOJA,165
ARJA,1
BARJA,2
SERJA,1
BORJA,10
MURJA,1
AZAMBUJA,73
ANDUJA,1
RYBKA,2
KIOTHECKA,1
SERCKUMECKA,1
TCHAICKA,1
JEDLICKA,1
HRDLICKA,2
SKLENICKA,1
LINCKA,1
VERCKA,1
MESCKA,1
GRZEBIELUCKA,1
NIERADKA,2
DENEKA,1
ASEKA,2
MUSEKA,1
KIENTEKA,1
KIEUTEKA,2
MAYEKA,1
AZEKA,2
MUZEKA,2
KAFKA,2
LUKRAFKA,1
SCHAFFKA,1
POCRIFKA,1
HRUSCHKA,1
PONTUSCHKA,1
METZHKA,1
SEIKA,1
UZEIKA,1
MUNECHIKA,1
ESASHIKA,1
AMIKA,1
ANIKA,1
MANIKA,3
PARTIKA,1
CZAJKA,2
MICHALKA,1
GNIELKA,1
TIELKA,1
MOGILKA,1
KILKA,1
SPILKA,1
TABOLKA,1
SMOLKA,1
GULKA,2
KULKA,1
RULKA,2
PANKA,1
DRANKA,4
CYRANKA,2
BENKA,1
HLENKA,2
OLENKA,1
GUENKA,5
MAINKA,1
SWINKA,1
HUNKA,1
KLEPKA,1
ZEPKA,2
KEMPKA,4
KONOPKA,3
KAUPKA,1
CIUPKA,1
MIARKA,1
PIECZARKA,2
TADERKA,1
DIERKA,1
ZATERKA,1
PETERKA,1
WERKA,1
MAIORKA,1
VIVIURKA,1
WIVIURKA,1
KURKA,2
PROCHASKA,1
TALASKA,1
SASKA,2
NEDAVASKA,1
VLNIESKA,1
KVIESKA,1
LUESKA,1
LISKA,3
MALISKA,5
BLISKA,1
TRISKA,1
MICHALSKA,1
OGRZEWALSKA,1
KEMPINSKA,1
KERINSKA,1
BOSKA,3
BROSKA,2
WYSZOMIRSKA,1
PLAUSKA,2
GUSKA,1
MIKUSKA,1
GRUSKA,1
LENCZOWSKA,1
KRATKA,1
HETKA,1
SCHMITKA,1
NIEROTKA,1
BRTKA,1
CZASTKA,1
SOBOTTKA,1
DUTKA,1
ZOVKA,2
LYKAWKA,2
SZAWKA,1
GLOWKA,1
STRUWKA,1
REBEYKA,2
SZORTYKA,6
PROCHAZKA,1
GAYDECZKA,1
KOSTECZKA,1
JEDLICZKA,1
PIATNICZKA,1
MRYCZKA,1
WEZKA,1
RESZKA,1
OPUSZKA,1
METZKA,2
LEWITZKA,1
LA,1
ALA,1
CABALA,1
SABALA,1
ZABALA,1
CALA,5
BACALA,1
SACALA,1
CICCALA,1
ALCALA,1
ONCALA,1
BARCALA,1
SCALA,3
LASCALA,2
SADALA,2
ABDALA,34
VUDALA,1
GALA,1
SEGALA,10
RESGALA,2
ESTRUGALA,1
CHALA,2
MACHALA,1
BUCHALA,1
KHNYCHALA,1
KNYCHALA,3
ADIALA,1
NHIALA,1
QUIALA,2
AJALA,5
PIEKALA,1
LALA,1
KALALA,1
MALALA,1
VALALA,1
CHELALA,3
MANNALA,1
TUNALA,3
PALA,1
ZAPPALA,1
SPALA,1
CHICRALA,4
NASSERALA,3
GRALA,2
IRALA,6
KAIRALA,1
NASRALA,1
SALA,12
LASSALA,1
ATALA,2
CATALA,2
NAMETALA,2
NEMETALA,1
HUHTALA,1
PARTALA,1
ATTALA,1
ZAVALA,5
ALVALA,2
AYALA,15
MAZALA,3
KACZALA,1
SLUZALA,1
PUEBLA,1
TACLA,3
RECLA,1
SUCLA,1
KUDLA,2
MICAELA,2
BELA,2
ABELA,1
DABELA,2
DOLABELA,2
BALBELA,1
CHAMBELA,3
CELA,2
CACELA,3
CANCELA,13
PINCELA,1
SONCELA,2
ARCELA,1
DELA,1
FOLHADELA,3
MADELA,1
PADELA,1
PARADELA,3
GRADELA,1
PRADELA,1
VIDELA,1
CANDELA,1
MIRANDELA,2
BENDELA,1
TUNDELA,1
BARDELA,1
SARDELA,3
KOUDELA,1
TUDELA,3
MAGELA,9
MANGELA,1
PACHELA,1
CHIRICHELA,1
PACANHELA,1
ORIUHELA,1
ZABIELA,1
DUBIELA,3
CHIELA,1
GIPIELA,1
BOUSKELA,1
CHALELA,1
CHILELA,1
VILELA,308
VILLELA,109
COLLELA,1
LAMELA,2
ZARAMELA,2
TAMMELA,1
ANELA,1
CANELA,22
STECANELA,1
ZANCANELA,2
JANELA,2
KANELA,1
MANELA,2
GRANELA,1
FONTANELA,4
ZAVANELA,1
ZANELA,9
BAZANELA,1
PINELA,1
BONELA,2
ORNELA,2
DORNELA,3
ESCANHOELA,1
ROELA,2
PELA,3
CAPELA,4
RELA,1
GANDARELA,1
COMARELA,2
PASSARELA,1
CANTARELA,3
VARELA,69
AGRELA,2
PIRELA,1
BORELA,7
PARRELA,4
ESTRELA,58
SELA,2
CASELA,2
SUSSELA,1
CATELA,1
CAMPETELA,1
PITELA,1
RITELA,1
QUINTELA,27
FONTELA,1
PORTELA,215
MASTELA,2
ESTELA,1
BATISTELA,7
BAPTTISTELA,1
MAGUELA,1
ORIGUELA,1
ORIHUELA,1
ESCANHUELA,1
OREJUELA,1
PENUELA,1
SIQUELA,1
RUELA,16
TOBARUELA,1
SUELA,2
VALENSUELA,1
CAYUELA,1
VENEZUELA,2
BRIZUELA,2
BARRANZUELA,1
VALENZUELA,6
VELA,2
AVELA,1
CARAVELA,1
TAVELA,1
VANZELA,3
DONZELA,1
ZORZELA,1
GUZELA,2
REGLA,2
DANGLA,1
SUNGAILA,1
ZAILA,1
ABILA,1
BRAMBILA,4
NUBILA,2
DENUBILA,1
BACILA,2
ARDILA,4
GILA,1
ARCHILA,1
SCHILA,1
ATHILA,1
KILA,1
LILA,2
SCHIMILA,1
DANILA,1
COILA,1
PILA,1
MURILA,2
SPISILA,2
BASSILA,1
TETILA,2
ANTILA,1
ATTILA,2
AGUILA,14
COAGUILA,1
AQUILA,1
VILA,8
AVILA,454
DAVILA,40
FAVILA,1
MITJAVILA,1
CAMPOVILA,1
MARVILA,2
KIBWILA,1
CUKLA,1
KUKLA,1
BALLA,4
SABALLA,1
GEMBALLA,1
CALLA,1
VACALLA,1
INOCALLA,1
DALLA,2
JADALLA,1
SADALLA,1
ABDALLA,36
EBEIDALLA,1
FALLA,1
SEGALLA,8
SGALLA,1
HALLA,1
BUCHALLA,1
FIALLA,1
AJALLA,1
FARJALLA,1
RESKALLA,1
RIZKALLA,1
LALLA,1
PALLA,2
SPALLA,2
RALLA,1
NASSARALLA,1
VARALLA,1
NASRALLA,1
NESRALLA,1
NESSRALLA,1
SALLA,5
ATALLA,2
VALLA,1
SAVALLA,1
ZALLA,1
MAZALLA,1
LAILLA,1
BILLA,3
BRAMBILLA,8
BREMBILLA,1
BROMBILLA,2
CILLA,1
PADILLA,13
FILLA,1
CHINCHILLA,1
MILLA,3
VETROMILLA,1
PINILLA,1
BONILLA,7
PILLA,12
CAPILLA,2
SPILLA,1
AMARILLA,1
PERILLA,1
PRILLA,1
PARRILLA,1
SORRILLA,1
ZORRILLA,3
SILLA,2
MANSILLA,3
TETILLA,3
MANTILLA,1
MONTILLA,1
COSTILLA,1
VILLA,23
AVILLA,6
FAVILLA,1
SOMMAVILLA,1
SOMAVILLA,9
MEZAVILLA,2
DEVILLA,1
CODEVILLA,3
REVILLA,1
SEVILLA,3
CAOVILLA,2
CAPOVILLA,2
BOLLA,2
COLLA,13
MARCOLLA,2
BISCOLLA,1
ANDREOLLA,3
ESPAGOLLA,2
MENEGOLLA,1
FAIOLLA,1
CAJIOLLA,1
GAZIOLLA,1
GRAZIOLLA,1
NOLLA,1
CANOLLA,1
ZANOLLA,7
CIPOLLA,7
ROLLA,7
GIAROLLA,3
MAROLLA,2
ROSSAROLLA,2
FEROLLA,2
PIROLLA,1
TIROLLA,1
ROSTIROLLA,4
SOROLLA,1
PROLLA,3
SOLLA,4
CORASOLLA,1
BRISOLLA,4
BORSOLLA,1
CASSOLLA,1
PIANESSOLLA,1
BERTOLLA,6
LOYOLLA,2
GAZOLLA,5
CORAZOLLA,1
BRIZOLLA,3
ARZOLLA,1
MARZOLLA,1
BULLA,7
DALLAPICULLA,1
PEDULLA,1
GDULLA,1
CIULLA,1
IAMAMULLA,1
PARULLA,1
PAOLA,6
REBOLA,1
ARREBOLA,1
ADEGBOLA,1
TIBOLA,6
COLA,10
CACOLA,1
MACOLA,6
FRACOLA,1
PACCOLA,2
SANTEDICOLA,1
NICOLA,9
ZENICOLA,2
DALAPICOLA,1
DELAPICOLA,1
DALLAPICOLA,2
AGRICOLA,3
CRAVANCOLA,1
AVINCOLA,1
MASTROCOLA,2
MARCOLA,2
SCOLA,4
ESCOLA,1
BISCOLA,2
DISCOLA,1
MARANDOLA,1
MIRANDOLA,4
AMENDOLA,4
SPINDOLA,33
ESPINDOLA,135
GONDOLA,1
DEOLA,2
FEOLA,1
ANDREOLA,6
ZEOLA,1
DAGOLA,1
ESQUIAGOLA,1
MOREGOLA,2
JANGOLA,1
FINGOLA,1
IRAHOLA,1
BREGANHOLA,1
CAMPANHOLA,1
VINHOLA,1
FAIOLA,1
PAIOLA,3
BIOLA,1
CIOLA,1
FACIOLA,2
GRACIOLA,1
LUCCIOLA,1
CIOCIOLA,1
GUARDIOLA,4
BRAGIOLA,1
MIOLA,9
ANIOLA,1
LOIOLA,51
PIOLA,3
ZAMARIOLA,1
LABRIOLA,2
ANDRIOLA,8
MANDRIOLA,1
LAURIOLA,1
BURIOLA,1
MATIOLA,1
VIOLA,21
LAVIOLA,4
CORDIVIOLA,1
GRAZIOLA,2
STANZIOLA,2
LOLA,3
MOLA,1
SEMOLA,1
PRIMOLA,2
TOMOLA,1
NOLA,1
CANOLA,2
GIANOLA,1
ZANOLA,1
BAGNOLA,1
BOGNOLA,1
PINOLA,1
SPINOLA,23
ESPINOLA,16
DONOLA,1
SOTTOCORNOLA,1
POLA,2
CIPOLA,1
COPPOLA,6
ROLA,12
GIAROLA,10
PAROLA,3
IATAROLA,1
RIVAROLA,1
CEDROLA,1
GEROLA,1
PIEROLA,1
MEROLA,2
PEROLA,1
GUEROLA,1
VEROLA,1
GROLA,2
GIROLA,1
PIROLA,8
ROSTIROLA,1
BATTIROLA,2
PROLA,2
ISBARROLA,1
PETROLA,1
TUROLA,1
SOLA,8
CASOLA,2
CASASOLA,1
ISOLA,2
FINISOLA,1
BRISOLA,6
MIRISOLA,1
MARSOLA,3
DEORSOLA,2
CASSOLA,1
MASSOLA,1
CAMASSOLA,1
PIANASSOLA,1
STRAPASSOLA,1
CASASSOLA,2
CAVASSOLA,1
NISSOLA,1
PIANISSOLA,1
DONDOSSOLA,1
SCATOLA,2
MATOLA,2
SPATOLA,1
ZETOLA,4
VITOLA,6
CERANTOLA,1
CIOTOLA,2
TOTOLA,3
BERTOLA,3
ORTOLA,1
HORTOLA,1
MORTOLA,2
TORTOLA,3
PISTOLA,1
MOTTOLA,1
PAQUOLA,1
BERTUOLA,1
AVOLA,1
OYOLA,1
LOYOLA,39
ZOLA,3
AZOLA,1
CAZOLA,1
GAZOLA,9
ADRIAZOLA,1
ARRAZOLA,1
FELIZOLA,4
FILIZOLA,7
FENIZOLA,1
BRIZOLA,5
BOZOLA,1
ARZOLA,1
MARZOLA,4
VERZOLA,3
URRUZOLA,1
PLA,7
CHAPLA,3
SCHAPLA,1
SGANDERLA,2
FERLA,7
GANZERLA,1
SGANZERLA,7
VIRLA,1
GORLA,3
SGORLA,2
CAZORLA,3
BURLA,2
ISLA,2
SISLA,1
CAULA,2
FAULA,2
REBULA,1
DALLAPICULA,1
PERCINCULA,1
VINCULA,1
ADVINCULA,7
PORCIUNCULA,20
MARCULA,1
PADULA,12
AMANDULA,1
ESPINDULA,17
MARDULA,1
CORDULA,5
FEULA,3
PHEULA,1
SAGULA,1
VAGULA,1
REGULA,1
BEREGULA,1
CHULA,4
PRICHULA,1
JULA,1
LULA,9
DOULA,1
LOULA,6
CHAPULA,1
CASAPULA,1
CASSAPULA,1
REPULA,1
STIPULA,2
CARULA,1
DRULA,1
CASULA,3
CANAFISTULA,3
CAZULA,2
ZAZULA,1
RANZULA,2
MA,2
HOCAMA,1
DAMA,2
KODAMA,6
FAMA,5
ALFAMA,2
GAMA,426
PAULAGAMA,1
SAGAMA,2
SUEGAMA,1
RUGAMA,1
NAGAHAMA,7
KURICHAMA,1
KOHAMA,1
NOHAMA,2
HATAQUEIAMA,1
AKIAMA,2
MAKIAMA,2
ATAKIAMA,1
SEKIAMA,1
AOIAMA,1
KORIAMA,1
KAMA,1
AKAMA,4
SHIKAMA,1
OKAMA,2
HOKAMA,8
LAMA,4
HALAMA,1
SALAMA,1
ALLAMA,1
SLAMA,1
RAMA,4
GRAMA,3
HIRAMA,2
ARIRAMA,1
KRAMA,1
BALDERRAMA,1
VALDERRAMA,7
TRAMA,1
LESAMA,1
KASSAMA,1
KUSSAMA,1
ZAMA,1
KAZAMA,2
LEZAMA,1
ABBEMA,1
BUSCEMA,1
DONAGEMA,1
KOMOCHEMA,1
SIMIEMA,1
LEMA,3
SALEMA,2
DAQUILEMA,1
CAPANEMA,11
IPANEMA,1
IAREMA,1
CREMA,11
ITAPIREMA,1
BORBOREMA,21
BORBUREMA,1
JUREMA,2
ROSEMA,1
TEMA,1
INTEMA,1
NOZEMA,1
CUTCHMA,1
BAIMA,14
CIMA,5
TACACIMA,1
TUTUCIMA,1
DIMA,3
CADIMA,1
PEREIMA,4
FIMA,1
GIMA,2
ODAGIMA,1
TAGIMA,1
EGIMA,1
IGIMA,1
IIMA,1
OKAJIMA,2
TAJIMA,4
WAJIMA,1
ISHIKAWAJIMA,1
KUWAJIMA,1
MAEJIMA,1
SAMEJIMA,2
SOEJIMA,1
UEJIMA,1
OJIMA,1
JOJIMA,1
KOJIMA,4
NOJIMA,2
YASOJIMA,2
FUKUJIMA,1
RIMA,2
ARIMA,2
HARIMA,1
CRIMA,1
SURIMA,1
SIMA,3
KANESIMA,1
FATIMA,12
ARTIMA,1
ESTIMA,5
GUIMA,1
MAXIMA,1
ZIMA,1
MIAZIMA,1
NAZIMA,1
SAMEZIMA,1
USHIZIMA,1
KOZIMA,2
PRYJMA,1
PALMA,104
SALMA,1
TALMA,4
ZALMA,1
CHAMMA,3
DONAGEMMA,2
RIEMMA,2
HOMMA,1
MOMMA,1
SOMMA,2
SUMMA,1
SHINMA,1
HONMA,1
MONMA,2
GUANACOMA,2
PRECOMA,2
CHOMA,2
THOMA,1
CHIOMA,1
SIOMA,1
LOMA,1
PALOMA,1
NOMA,1
POMA,3
CHUQUIPOMA,1
ROMA,23
AVAROMA,1
SHIROMA,7
SIROMA,1
SOMA,3
TOMA,16
SOTOMA,1
SHARMA,2
PARMA,1
SCHERMA,2
IRMA,1
SCHIRMA,1
BORMA,1
FORMA,1
TORMA,1
RASMA,2
LEDESMA,9
MARESMA,1
QUARESMA,98
CRISMA,1
MONSMA,1
KUSMA,3
BAYMA,9
KUZMA,3
ANA,157
BANA,1
CABANA,1
GABANA,1
CHIBANA,2
TACHIBANA,2
TIBANA,2
TATIBANA,3
BOMBANA,3
OBANA,1
BARBANA,1
LACANA,4
OCANA,1
DANA,2
BOHADANA,1
VEDANA,10
MAIDANA,7
ALDANA,3
CALDANA,5
MENDANA,1
FRONDANA,2
ADIWARDANA,1
JORDANA,1
MAYDANA,2
MEANA,1
MAGANA,2
PRAGANA,5
BARRAGANA,1
GANGANA,4
ROGANA,1
HANA,2
OUCHANA,1
ORILHANA,1
SANTILHANA,1
ALMINHANA,2
CARINHANA,1
OHANA,8
MOHANA,1
KAKINOHANA,2
SUBUHANA,1
BAIANA,1
ITABAIANA,2
BIANA,2
LUBIANA,2
TUBIANA,1
DIANA,3
DEIANA,1
GUGGIANA,1
BAHIANA,3
BALIANA,1
CUGLIANA,1
SICILIANA,1
EMILIANA,1
BALLIANA,1
OLIANA,1
ULIANA,18
MIANA,3
GOIANA,5
PIANA,12
VIAPIANA,4
MARIANA,1
BRIANA,1
ADRIANA,1
SEVERIANA,1
KARITIANA,1
SEBASTIANA,1
JANA,1
WAKANA,1
LANA,58
BIANCALANA,4
BATTILANA,2
ORELLANA,6
ILLANA,1
FULLANA,1
PLANA,1
SLANA,1
LAMANA,4
SEMANA,1
LIMANA,6
MAMMANA,1
ROMANA,1
BRUMANA,1
NANA,1
ANANA,3
JOANA,1
KAKINOANA,1
DALAZOANA,2
CAMPANA,16
ESPANA,1
ARANA,7
TABARANA,1
UBARANA,2
MARANA,2
PARANA,2
PAPARANA,1
GUARANA,6
SUSSUARANA,7
BRANA,1
SAMBRANA,1
ZAMBRANA,2
SANBRANA,1
SBRANA,2
CANJERANA,1
GRANA,8
DALLAGRANA,1
DELLAGRANA,1
MILOGRANA,1
GITIRANA,2
ABIORANA,1
SOPRANA,2
MATURANA,6
MAZURANA,1
SANA,1
TORRESCASANA,1
CESANA,1
PIOVESANA,4
PAISANA,1
SANSANA,2
CASSANA,3
MASSANA,1
CAVASSANA,1
GRESSANA,1
SUSANA,1
MATANA,1
BITANA,1
CHACALTANA,1
BENEVENTANA,1
QUINTANA,32
FONTANA,83
MONTANA,2
SOTANA,2
CARTANA,3
PASTANA,19
PESTANA,52
CRESTANA,3
CAPISTANA,1
MATTANA,10
SUTTANA,1
SUTANA,1
DIUANA,4
VANA,1
KAWANA,2
KUWANA,1
YANA,1
CAYANA,1
ANAYANA,1
SANTAYANA,2
GOYANA,1
ZANA,3
BAZANA,3
CARRAZANA,1
CEZANA,2
LEZANA,1
ANTEZANA,2
LIZANA,1
PIZANA,1
BALZANA,3
BAENA,10
VAENA,2
SERBENA,4
DUBENA,1
BARBACENA,6
MACENA,44
DAMACENA,14
PAPACENA,1
CARRACENA,1
RECENA,1
POLICENA,1
PAULICENA,1
MICENA,1
AVICENA,1
FARENCENA,2
LORENCENA,1
DOCENA,1
PURMOCENA,1
BARCENA,1
MARCENA,1
PURCENA,1
MASCENA,5
DAMASCENA,25
ACUCENA,1
LUCENA,463
NEPOMUCENA,3
NEPUMUCENA,1
NEPONUCENA,2
SUCENA,3
CADENA,10
DENDENA,1
MODENA,7
CARDENA,2
CARTAGENA,1
BEGENA,1
SCHENA,2
VILHENA,94
SCIENA,1
SIENA,4
VIENA,3
MOJENA,2
LENA,3
BALENA,4
MADALENA,10
MADDALENA,3
MAGDALENA,8
DELENA,1
HELENA,8
MICHELENA,2
MELENA,1
MILENA,2
VILENA,2
ELLENA,2
VILLENA,3
COLENA,1
FOLENA,1
MOLENA,1
MENA,5
ZALAMENA,1
GIMENA,1
OMENA,41
HOMENA,2
FILOMENA,1
PHILOMENA,1
TORMENA,6
TURMENA,1
CANENA,1
GENENA,1
PENA,211
LAPENA,1
SOPENA,3
CARPENA,3
RENA,3
ARENA,16
MADDARENA,1
FARENA,3
CAFFARENA,2
DAMBORIARENA,2
LLARENA,2
CAMARENA,1
BARBERENA,4
LLERENA,4
SERENA,1
FRENA,1
SIRENA,4
MARTIRENA,1
PETRICORENA,1
HERNANDORENA,1
LORENA,12
MORENA,4
NORENA,1
YABARRENA,1
SENA,473
MOSENA,4
MASSENA,6
DOSSENA,1
LUSENA,1
SCATENA,2
PETENA,1
VOITENA,1
VITENA,1
CENTENA,1
VESTENA,2
SOSTENA,1
PETTENA,2
BALBUENA,4
BARBUENA,1
AGUENA,5
REQUENA,2
BRIZUENA,1
AVENA,2
RAVENA,2
GRAVENA,3
NOVENA,2
DEZENA,2
FARENZENA,7
DOZENA,1
MOZENA,1
CAGNA,1
FICAGNA,2
CAFAGNA,1
SCORTEGAGNA,6
CIGAGNA,1
SOLAGNA,1
MAGNA,1
VILLAMAGNA,1
ZAMAGNA,1
ROMAGNA,7
CAMPAGNA,1
GUARAGNA,4
PENTAGNA,7
MONTAGNA,6
BERTAGNA,3
CASTAGNA,4
TAGLIALEGNA,1
MEGNA,1
CIRAVEGNA,1
SIRAVEGNA,1
IGNA,5
VIGNA,2
CICOGNA,2
SAMPROGNA,1
ZAMPROGNA,2
BERTOGNA,2
MICHNA,1
MURALIKRISHNA,1
DOLIBAINA,1
LOBAINA,3
ROBAINA,8
FAINA,3
LAINA,1
TRAINA,1
ZAINA,3
BINA,6
GABINA,1
GIUBBINA,1
JACOBINA,13
URBINA,1
LEACINA,1
FACINA,6
BONACINA,5
MRACINA,1
RECINA,1
ANCINA,1
LENCINA,12
BACOCINA,1
JUVERCINA,1
PURCINA,1
FISCINA,2
MEDINA,108
ALMEDINA,1
CARANDINA,2
PRANDINA,1
MENDINA,1
RONDINA,5
BERNARDINA,4
SARDINA,1
HERDINA,2
DEINA,3
FAHEINA,2
KLEINA,2
REINA,8
ZEINA,1
BOANAFINA,2
BUONAFINA,2
CARTAFINA,1
MAGINA,3
REGINA,9
PUGGINA,4
JURGINA,1
CHINA,1
FUCHINA,1
LUCHINA,2
EPHINA,1
MISHINA,2
HOSHINA,1
KINA,1
MAZAKINA,1
PICKINA,1
LINA,1
GALINA,4
MALINA,1
PEDRALINA,1
SALINA,5
TALINA,1
VALINA,1
BELINA,1
MARCELINA,1
DALARMELINA,1
DELARMELINA,2
GETELINA,2
GALLINA,11
VALLINA,1
ARMELLINA,1
COLLINA,1
CEPOLLINA,1
BOLINA,9
COLINA,3
TERGOLINA,1
MOLINA,83
CAMPOLINA,12
CAROLINA,1
CHITOLINA,4
PAULINA,1
MINA,7
CAMINA,1
RAMINA,1
IRAMINA,1
FEMINA,2
COLAFEMINA,1
POMINA,1
TURMINA,1
NINA,28
PENINA,1
BOINA,3
TROINA,3
PINA,73
IBIAPINA,34
CARAPINA,1
MASSAPINA,1
TAIPINA,2
CAMPINA,2
CIAPPINA,1
CARPINA,1
SCARPINA,1
SPINA,7
MALASPINA,3
OSPINA,2
TUPINA,2
