PNOME,QTDE,PERC
SUELINARA,1,0.0002
SUELIN,1,0.0002
SUL,1,0.0002
SUELIDIA,1,0.0002
SULAMARES,1,0.0002
SUELICE,1,0.0002
SULAMIRTES,1,0.0002
ADLAREG,1,0.0002
SUELEY,1,0.0002
SUELETE,1,0.0002
ADJE,1,0.0002
SULAMITHA,1,0.0002
ADLEI,1,0.0002
SULANE,1,0.0002
SULANI,1,0.0002
ADLEIDE,1,0.0002
SULANITA,1,0.0002
SULANNY,1,0.0002
SUELEIDE,1,0.0002
SULAYNE,1,0.0002
SUELEEM,1,0.0002
SULCIMILENA,1,0.0002
SUELDO,1,0.0002
STELCIA,1,0.0002
SURIANDIA,1,0.0002
SOLANA,1,0.0002
ADJACY,1,0.0002
SONDOVALDO,1,0.0002
SUSYARA,1,0.0002
SONCIARAY,1,0.0002
SUSYLEIDE,1,0.0002
SONAYLLI,1,0.0002
SONAYLE,1,0.0002
SONAYDY,1,0.0002
SUWANY,1,0.0002
SUWYANNY,1,0.0002
ADNONCIO,1,0.0002
SONALIA,1,0.0002
ADJAILDE,1,0.0002
SONAHRA,1,0.0002
SUSYANNE,1,0.0002
SONADSON,1,0.0002
SOMAYEH,1,0.0002
SOMARIO,1,0.0002
SUYARE,1,0.0002
SOMACIO,1,0.0002
SUYENE,1,0.0002
SOLONIO,1,0.0002
SUYENNE,1,0.0002
SOLONGENILSON,1,0.0002
SOLONELLI,1,0.0002
SUYLA,1,0.0002
SOLOMAR,1,0.0002
SONEIDE,1,0.0002
SUSYANE,1,0.0002
STELANIA,1,0.0002
SONIDELANY,1,0.0002
SONISLEY,1,0.0002
SONISE,1,0.0002
SONIRLEY,1,0.0002
SONIRES,1,0.0002
SONIRA,1,0.0002
SONIMAR,1,0.0002
SONILEA,1,0.0002
SUSISDARLEM,1,0.0002
SONIELLY,1,0.0002
SUSMARA,1,0.0002
SUSSENE,1,0.0002
SONIEDNA,1,0.0002
SONIDALVA,1,0.0002
SONEIDES,1,0.0002
SONIARA,1,0.0002
SUSSET,1,0.0002
SONIAMAR,1,0.0002
ADNIVIA,1,0.0002
SUSSETT,1,0.0002
SONHA,1,0.0002
SUSTANIS,1,0.0002
SONGER,1,0.0002
SONGELI,1,0.0002
SONETE,1,0.0002
SONERIA,1,0.0002
SONELAINE,1,0.0002
SUYLAN,1,0.0002
SOLNEI,1,0.0002
SOLMA,1,0.0002
SOLDANE,1,0.0002
SOLENE,1,0.0002
SOLENA,1,0.0002
SOLEMAR,1,0.0002
SUZANO,1,0.0002
SOLEMA,1,0.0002
SOLEI,1,0.0002
ADIVANETE,1,0.0002
SUZARA,1,0.0002
SOLEDAD,1,0.0002
SOLED,1,0.0002
SOLECI,1,0.0002
SOLDEMAR,1,0.0002
SUZELAYNE,1,0.0002
SUZADALIA,1,0.0002
SOLAYA,1,0.0002
SUZELENA,1,0.0002
SOLARIO,1,0.0002
ADOILDO,1,0.0002
SOLANNE,1,0.0002
SOLANIELE,1,0.0002
SOLANGIA,1,0.0002
SOLANGER,1,0.0002
SOLANGEL,1,0.0002
ADOLAR,1,0.0002
SUZELEY,1,0.0002
SOLANEA,1,0.0002
SUZANNI,1,0.0002
SOLENIR,1,0.0002
ADIVANIO,1,0.0002
ADIVAR,1,0.0002
SOLLYVAN,1,0.0002
SOLLHUOMAR,1,0.0002
SOLLES,1,0.0002
SOLIVAN,1,0.0002
SOLIVAM,1,0.0002
SUZAMAR,1,0.0002
ADJACI,1,0.0002
SOLIMIR,1,0.0002
SOLIMARIA,1,0.0002
SOLIMARA,1,0.0002
ADOALDO,1,0.0002
SUZANCLAYR,1,0.0002
SOLIENE,1,0.0002
SOLIEDADE,1,0.0002
ADIZIO,1,0.0002
SOLIDALVA,1,0.0002
SUZANEIDE,1,0.0002
SUZANGELA,1,0.0002
ADIVILSON,1,0.0002
SOLIA,1,0.0002
SOLI,1,0.0002
SOLERNE,1,0.0002
SUZANILA,1,0.0002
SOLER,1,0.0002
SUZANIR,1,0.0002
SONIVAL,1,0.0002
SUSIQUINE,1,0.0002
SONIZA,1,0.0002
ADJAMAR,1,0.0002
ADJAMARA,1,0.0002
SUSANNAH,1,0.0002
ADNELIA,1,0.0002
STEFANELLA,1,0.0002
ADNELSON,1,0.0002
STEFANA,1,0.0002
ADNEN,1,0.0002
STEEL,1,0.0002
STAYSE,1,0.0002
STAYCE,1,0.0002
STAWER,1,0.0002
STARLINO,1,0.0002
STARLES,1,0.0002
SUSELL,1,0.0002
STANNEY,1,0.0002
STANISLAW,1,0.0002
SUSEANE,1,0.0002
STANIO,1,0.0002
STANE,1,0.0002
STANAAINE,1,0.0002
STALOMAR,1,0.0002
STALIN,1,0.0002
SUSELAINE,1,0.0002
ADNERSIO,1,0.0002
SPYROS,1,0.0002
SPERANDIO,1,0.0002
SUSANLY,1,0.0002
SUSANI,1,0.0002
ADNELE,1,0.0002
ADNEIA,1,0.0002
STELAMARES,1,0.0002
STELAMAR,1,0.0002
ADNARA,1,0.0002
STEINER,1,0.0002
SURIANNE,1,0.0002
STEFHANNY,1,0.0002
STEFHANE,1,0.0002
SURIETTE,1,0.0002
STEFFEN,1,0.0002
SURIMAN,1,0.0002
SURIPONGSE,1,0.0002
SURRED,1,0.0002
STEFESON,1,0.0002
STEFERSSON,1,0.0002
SURSELI,1,0.0002
STEFANYNE,1,0.0002
ADNAUER,1,0.0002
ADNEI,1,0.0002
SURUALDO,1,0.0002
STEFANNIE,1,0.0002
SURY,1,0.0002
SUSANDRA,1,0.0002
ADJAMIR,1,0.0002
STEFANIS,1,0.0002
STEFANIO,1,0.0002
SPENSY,1,0.0002
SPARTACUS,1,0.0002
SONIZE,1,0.0002
SORAIDA,1,0.0002
SORELI,1,0.0002
SUSIDARLEY,1,0.0002
ADNIEL,1,0.0002
SORAY,1,0.0002
SUSIDAY,1,0.0002
SORAU,1,0.0002
SUSIENE,1,0.0002
SUSILAINE,1,0.0002
SORANE,1,0.0002
SORANDRA,1,0.0002
SORAIMA,1,0.0002
SORAIDE,1,0.0002
SUSILENE,1,0.0002
SOYARA,1,0.0002
ADNILDO,1,0.0002
SORAHIA,1,0.0002
ADNILSE,1,0.0002
SONYELLEN,1,0.0002
SONNY,1,0.0002
SONNIA,1,0.0002
SONNALLE,1,0.0002
SUSIMARI,1,0.0002
SUSIMERY,1,0.0002
SONIZILEI,1,0.0002
SONIZI,1,0.0002
SUSINEIDE,1,0.0002
SORELIA,1,0.0002
SORENE,1,0.0002
SUSICLEIDE,1,0.0002
SUSIANY,1,0.0002
SOVIANA,1,0.0002
SOUZIMAR,1,0.0002
SOUZERLI,1,0.0002
SOUZANA,1,0.0002
SOUTHEY,1,0.0002
SOULONDES,1,0.0002
SUSELY,1,0.0002
SOTE,1,0.0002
SUSETTE,1,0.0002
SOTARO,1,0.0002
ADJALMIR,1,0.0002
SOSTHENIS,1,0.0002
SUSIAN,1,0.0002
SOSTENISE,1,0.0002
ADNEY,1,0.0002
SOSTENA,1,0.0002
SOSTEFANES,1,0.0002
SOSKE,1,0.0002
SORYKLES,1,0.0002
SUSIANA,1,0.0002
SORLEY,1,0.0002
SORISNETE,1,0.0002
SORINES,1,0.0002
SORIANY,1,0.0002
ADJALME,1,0.0002
SILDENY,1,0.0002
SILDENIR,1,0.0002
TAILLA,1,0.0002
TARLANE,1,0.0002
TARISA,1,0.0002
SELIONALDO,1,0.0002
SELINE,1,0.0002
SELINA,1,0.0002
TARITHA,1,0.0002
SELIMOL,1,0.0002
SELIEL,1,0.0002
SELIANE,1,0.0002
TARITSA,1,0.0002
TARIZI,1,0.0002
TARLAN,1,0.0002
SELEUDE,1,0.0002
SELESTINA,1,0.0002
SELITO,1,0.0002
TARLEI,1,0.0002
SELESTE,1,0.0002
SELENIA,1,0.0002
TARLES,1,0.0002
TARLEY,1,0.0002
TARLIS,1,0.0002
SELEN,1,0.0002
SELEME,1,0.0002
SELEIDA,1,0.0002
SELDON,1,0.0002
SELDOMAR,1,0.0002
SELDEN,1,0.0002
SELITA,1,0.0002
SELLES,1,0.0002
SCILLA,1,0.0002
SELOY,1,0.0002
SELVIRO,1,0.0002
SELVIRIO,1,0.0002
SELVINO,1,0.0002
TARIC,1,0.0002
SELVIA,1,0.0002
SELVANIA,1,0.0002
TARIJA,1,0.0002
SELUANE,1,0.0002
ADVAIL,1,0.0002
SELSO,1,0.0002
ADILEIDE,1,0.0002
TARIKLY,1,0.0002
SELONIEL,1,0.0002
ADVAL,1,0.0002
SELONI,1,0.0002
SELOMI,1,0.0002
TARIN,1,0.0002
SELOI,1,0.0002
ADVAILSON,1,0.0002
SELMITA,1,0.0002
TARINA,1,0.0002
SELMINHA,1,0.0002
TARINE,1,0.0002
TARINI,1,0.0002
SELMANY,1,0.0002
SELMANN,1,0.0002
TARLIZ,1,0.0002
ADVANIA,1,0.0002
SELCO,1,0.0002
TARSYLA,1,0.0002
SEDINA,1,0.0002
SEDIMAR,1,0.0002
SEDIANE,1,0.0002
SEDEVAL,1,0.0002
SEDERLI,1,0.0002
SEDENIR,1,0.0002
SEDENILIO,1,0.0002
TARSSYO,1,0.0002
SECILIANNE,1,0.0002
SECELANIA,1,0.0002
SEBILE,1,0.0002
TARSUS,1,0.0002
ADVANILCE,1,0.0002
SELBY,1,0.0002
ADVANIO,1,0.0002
TARUBA,1,0.0002
TARUSKA,1,0.0002
ADVERCINO,1,0.0002
SEANIO,1,0.0002
TARYNE,1,0.0002
TASCILA,1,0.0002
SEANDRA,1,0.0002
ADVIDES,1,0.0002
SDENISON,1,0.0002
TASCYA,1,0.0002
SCLEIDE,1,0.0002
ADILCEIA,1,0.0002
SEDINIR,1,0.0002
SEDNA,1,0.0002
SEDY,1,0.0002
SELANIRA,1,0.0002
SELANE,1,0.0002
SELANDIA,1,0.0002
SELAN,1,0.0002
SELAIDE,1,0.0002
TARLLEY,1,0.0002
TARNYELLY,1,0.0002
SEJANA,1,0.0002
SEITI,1,0.0002
TARQUINHO,1,0.0002
SEIR,1,0.0002
TARQUINIO,1,0.0002
SEIKO,1,0.0002
TARQUINO,1,0.0002
TARRARA,1,0.0002
SEIDY,1,0.0002
SEIDLER,1,0.0002
SEIDEL,1,0.0002
SEGUNDINO,1,0.0002
SEGONE,1,0.0002
SEGINANDO,1,0.0002
SEGEN,1,0.0002
SEGEMAR,1,0.0002
SEFURA,1,0.0002
TARSISIO,1,0.0002
SELVO,1,0.0002
SELVONEIDE,1,0.0002
SELY,1,0.0002
SERGIOVANI,1,0.0002
SERILUCIA,1,0.0002
ADILIANO,1,0.0002
SERIGNE,1,0.0002
SERIDON,1,0.0002
SERIANO,1,0.0002
SERGUEN,1,0.0002
TARCIANNY,1,0.0002
TARCIANY,1,0.0002
SERGUE,1,0.0002
TARCIARA,1,0.0002
SERGIUS,1,0.0002
TARCIEUZA,1,0.0002
SERGIONEI,1,0.0002
ADILEUDA,1,0.0002
ADILHA,1,0.0002
TARCILENE,1,0.0002
ADSO,1,0.0002
SERGINO,1,0.0002
SERGINEIDE,1,0.0002
SERGINEI,1,0.0002
SERGINALDA,1,0.0002
SERGILSON,1,0.0002
SERGILENE,1,0.0002
TARCIMARIA,1,0.0002
SERGIES,1,0.0002
SERGIANY,1,0.0002
ADILINO,1,0.0002
SERINEI,1,0.0002
SERINEU,1,0.0002
TARCI,1,0.0002
SERVOLO,1,0.0002
ADRYELLY,1,0.0002
SERVINO,1,0.0002
SERVILIO,1,0.0002
SERVIANNE,1,0.0002
SERVANIS,1,0.0002
SERUG,1,0.0002
SERTORIO,1,0.0002
SERSANA,1,0.0002
TAOMI,1,0.0002
SERRENILCO,1,0.0002
SERNIA,1,0.0002
TAPAIE,1,0.0002
SERLYJANE,1,0.0002
TAPIRACI,1,0.0002
SERLEA,1,0.0002
TAPIRAJARA,1,0.0002
SERLANE,1,0.0002
SERLANDIA,1,0.0002
SERJANE,1,0.0002
SERIZETE,1,0.0002
SERIS,1,0.0002
TAQUIMARA,1,0.0002
SERIOJA,1,0.0002
SERIO,1,0.0002
SERGIANO,1,0.0002
ADSSON,1,0.0002
SEMADA,1,0.0002
SEMUEL,1,0.0002
SENILO,1,0.0002
TARCO,1,0.0002
SENILDA,1,0.0002
TARCYLA,1,0.0002
SENEYDE,1,0.0002
SENDI,1,0.0002
SENDER,1,0.0002
SENAQUERIBE,1,0.0002
SENAIR,1,0.0002
TARE,1,0.0002
TARGI,1,0.0002
SEMYRAMIS,1,0.0002
SEMMUTH,1,0.0002
SERGIANA,1,0.0002
SEMIRAMYS,1,0.0002
ADVA,1,0.0002
SEMIAO,1,0.0002
SEMIA,1,0.0002
TARIANA,1,0.0002
SEMI,1,0.0002
SEMELY,1,0.0002
SEMEA,1,0.0002
TARIANNA,1,0.0002
SEMARIO,1,0.0002
SEMARINO,1,0.0002
SEMAIAS,1,0.0002
SENIO,1,0.0002
SENIR,1,0.0002
SENISE,1,0.0002
SENIVALDO,1,0.0002
ADUGAN,1,0.0002
TARCIRIO,1,0.0002
SERGHEI,1,0.0002
TARCIRO,1,0.0002
SERGEO,1,0.0002
ADULTRINO,1,0.0002
SERGE,1,0.0002
SERES,1,0.0002
TARCIS,1,0.0002
TARCISA,1,0.0002
SERENNA,1,0.0002
SERENICE,1,0.0002
TARCISIA,1,0.0002
ADILEU,1,0.0002
ADUNIAS,1,0.0002
SERAFIA,1,0.0002
SEPE,1,0.0002
SEONIO,1,0.0002
TARCIZA,1,0.0002
SEONICE,1,0.0002
ADILENA,1,0.0002
SEOMARA,1,0.0002
SENYRA,1,0.0002
SENNAHIAS,1,0.0002
SENIZE,1,0.0002
SCIOMARA,1,0.0002
SCILA,1,0.0002
TANYRES,1,0.0002
SANYE,1,0.0002
ADIELE,1,0.0002
SARAHBELLE,1,0.0002
AELISSON,1,0.0002
SARAGHINA,1,0.0002
SARADIA,1,0.0002
SARAA,1,0.0002
AELITON,1,0.0002
SAONARA,1,0.0002
TATYELE,1,0.0002
AELLFCLENITON,1,0.0002
SANYO,1,0.0002
SANYELLE,1,0.0002
SANYCLER,1,0.0002
TATYANNA,1,0.0002
TATYELLE,1,0.0002
TATYELLEN,1,0.0002
AELLINGTON,1,0.0002
SANURKY,1,0.0002
TATYLLA,1,0.0002
TAUA,1,0.0002
SANTUSA,1,0.0002
ADIDA,1,0.0002
ADICINEIA,1,0.0002
ADICEA,1,0.0002
AELSIO,1,0.0002
TAUANNA,1,0.0002
SARANA,1,0.0002
TATYANI,1,0.0002
SCHYRLEI,1,0.0002
SARNEI,1,0.0002
SASCHA,1,0.0002
TATISA,1,0.0002
SARYON,1,0.0002
SARVIA,1,0.0002
SARUETE,1,0.0002
SARTO,1,0.0002
SARRANDRA,1,0.0002
SARQUIS,1,0.0002
TATSUO,1,0.0002
SARON,1,0.0002
TATSUYA,1,0.0002
SARNEY,1,0.0002
SARLEY,1,0.0002
SARAYS,1,0.0002
SARLENE,1,0.0002
SARKIS,1,0.0002
SARIZA,1,0.0002
SARITHA,1,0.0002
AELISSANDRA,1,0.0002
SARIDIS,1,0.0002
TATTIANNE,1,0.0002
TATTIERI,1,0.0002
SARHAN,1,0.0002
SARHA,1,0.0002
SARENTATY,1,0.0002
SARCINELLI,1,0.0002
TAUANNI,1,0.0002
TAUANNY,1,0.0002
TAUE,1,0.0002
SANHI,1,0.0002
SANKEIS,1,0.0002
TAWANI,1,0.0002
SANJA,1,0.0002
SANIVIA,1,0.0002
TAWANY,1,0.0002
SANIO,1,0.0002
SANILDE,1,0.0002
TAWID,1,0.0002
TAWYRA,1,0.0002
TAYAN,1,0.0002
ADICARLOS,1,0.0002
TAYANARA,1,0.0002
SANGES,1,0.0002
SANTIANE,1,0.0002
SANGEN,1,0.0002
SANGELY,1,0.0002
ADIBERTO,1,0.0002
SANGELITA,1,0.0002
SANG,1,0.0002
TAYCE,1,0.0002
TAYENE,1,0.0002
SANEY,1,0.0002
SANELE,1,0.0002
SANEIRIANY,1,0.0002
SANE,1,0.0002
SANDYELLE,1,0.0002
SANKIA,1,0.0002
SANLEY,1,0.0002
TAWAHAU,1,0.0002
TAWA,1,0.0002
TAULER,1,0.0002
SANTI,1,0.0002
SANTHYAGO,1,0.0002
TAURINO,1,0.0002
SANTER,1,0.0002
SANTE,1,0.0002
TAVANE,1,0.0002
AERCTON,1,0.0002
TAVARIN,1,0.0002
SANSUILANA,1,0.0002
TAVIANA,1,0.0002
SANSARA,1,0.0002
TAVIFA,1,0.0002
SANRRANGERS,1,0.0002
SANNYELLY,1,0.0002
AERIBERTO,1,0.0002
SANNI,1,0.0002
SANNDI,1,0.0002
TAVILANE,1,0.0002
SANMYR,1,0.0002
TAVILLA,1,0.0002
SANMYA,1,0.0002
SANMIRA,1,0.0002
TAVVS,1,0.0002
SANLLAY,1,0.0002
SASCKIA,1,0.0002
TATINE,1,0.0002
SASHANICOL,1,0.0002
SAYMOM,1,0.0002
SCARLLETY,1,0.0002
TASSOS,1,0.0002
ADYNAER,1,0.0002
SCARLET,1,0.0002
SCARLAT,1,0.0002
SAZANE,1,0.0002
ADYNNA,1,0.0002
SAYRON,1,0.0002
SAYRO,1,0.0002
TASSYA,1,0.0002
SAYOMARA,1,0.0002
ADYSON,1,0.0002
SAYMMON,1,0.0002
SAVONY,1,0.0002
SAYLLON,1,0.0002
SAYD,1,0.0002
SAYARA,1,0.0002
TASSYANA,1,0.0002
TASSYANO,1,0.0002
SAYANE,1,0.0002
SAY,1,0.0002
TASSYLLA,1,0.0002
SAWE,1,0.0002
ADILAMAR,1,0.0002
SAVYLLA,1,0.0002
SAVYLA,1,0.0002
ADILAN,1,0.0002
TASSIUS,1,0.0002
SCHAIANI,1,0.0002
SCHAMPIERRI,1,0.0002
SCHUMACHER,1,0.0002
TASLA,1,0.0002
ADILBERTO,1,0.0002
SCHUALBERT,1,0.0002
SCHOSTILAINE,1,0.0002
SCHMUELL,1,0.0002
ADVO,1,0.0002
SCHIRLENE,1,0.0002
TASSIARA,1,0.0002
SCHIRLANE,1,0.0002
SCHINEIDER,1,0.0002
SCHEYLANE,1,0.0002
TASSIE,1,0.0002
SCHERMEN,1,0.0002
SCHERIDAN,1,0.0002
SCHELYNE,1,0.0002
TASSIELE,1,0.0002
SCHEIRLA,1,0.0002
ADILANDRI,1,0.0002
TASSIONYLIA,1,0.0002
ADYLLES,1,0.0002
SCHEIDER,1,0.0002
SCHARLLET,1,0.0002
SCHARLE,1,0.0002
SCHANA,1,0.0002
ADILAINE,1,0.0002
TATHIANNA,1,0.0002
AELISON,1,0.0002
TATIENNE,1,0.0002
SAUANY,1,0.0002
SAUANNE,1,0.0002
ADIGAR,1,0.0002
SAUANE,1,0.0002
ADIERSON,1,0.0002
SATORU,1,0.0002
SATOKO,1,0.0002
SATLER,1,0.0002
SATIVA,1,0.0002
TATIELIH,1,0.0002
AELEJANCER,1,0.0002
ADIENE,1,0.0002
SATIKO,1,0.0002
ADYSSON,1,0.0002
SATIELLE,1,0.0002
TATIEURES,1,0.0002
TATIIANI,1,0.0002
SATIANA,1,0.0002
TATIJANA,1,0.0002
SATIA,1,0.0002
SATI,1,0.0002
SATHEESHKUMAR,1,0.0002
SASTRIA,1,0.0002
TATILA,1,0.0002
SASKYA,1,0.0002
TATILLA,1,0.0002
ADIHELEN,1,0.0002
ADIJANE,1,0.0002
ADIJARMIR,1,0.0002
SAULI,1,0.0002
TATHIANNE,1,0.0002
SAVIGNY,1,0.0002
AECILDO,1,0.0002
SAVERIO,1,0.0002
SAVENIA,1,0.0002
SAVAS,1,0.0002
SAVANO,1,0.0002
AEDE,1,0.0002
SAVA,1,0.0002
TATHIELY,1,0.0002
SAURIANE,1,0.0002
SAURA,1,0.0002
SAUMIR,1,0.0002
SAULUS,1,0.0002
TATHINA,1,0.0002
SAULOS,1,0.0002
TATHYANNE,1,0.0002
TATIAINY,1,0.0002
TATIALE,1,0.0002
ADILAI,1,0.0002
SAULOEBER,1,0.0002
ADILACI,1,0.0002
SAULLUS,1,0.0002
AELBA,1,0.0002
SAULIMAR,1,0.0002
SERVULA,1,0.0002
ADRYELLI,1,0.0002
TAILON,1,0.0002
SIBIA,1,0.0002
SICKNAN,1,0.0002
TALILA,1,0.0002
SICINATO,1,0.0002
TALIME,1,0.0002
ADINALDA,1,0.0002
SICI,1,0.0002
SICELO,1,0.0002
SIBYMA,1,0.0002
SIBONEY,1,0.0002
TALINNE,1,0.0002
SIBILLA,1,0.0002
SIBILA,1,0.0002
SIBERIO,1,0.0002
SICLERIO,1,0.0002
TALINNI,1,0.0002
TALIO,1,0.0002
TALISMAN,1,0.0002
ADRISIA,1,0.0002
SIBELIUS,1,0.0002
TALISSIA,1,0.0002
ADRISSA,1,0.0002
TALISSO,1,0.0002
SIARA,1,0.0002
SIANY,1,0.0002
SIANARA,1,0.0002
SIANA,1,0.0002
TALIEH,1,0.0002
TALIDYNA,1,0.0002
TALYSSON,1,0.0002
SIDEIR,1,0.0002
TAKERU,1,0.0002
SIDENIA,1,0.0002
SIDENI,1,0.0002
SIDENEY,1,0.0002
TAKEYOSHI,1,0.0002
SIDEMIRO,1,0.0002
TAKNA,1,0.0002
SIDELVANIA,1,0.0002
SIDELMO,1,0.0002
SIDELMAR,1,0.0002
TALAL,1,0.0002
SIDELCI,1,0.0002
TALANTA,1,0.0002
SIDALI,1,0.0002
TALDEN,1,0.0002
TALEB,1,0.0002
SIDDARTHA,1,0.0002
ADRIOR,1,0.0002
SIDCLEI,1,0.0002
ADINAMARA,1,0.0002
ADRIROSEO,1,0.0002
TALIANNE,1,0.0002
SIDARIO,1,0.0002
TALICIA,1,0.0002
SIDARIANA,1,0.0002
SIDALIA,1,0.0002
SHYRLON,1,0.0002
ADINAILSON,1,0.0002
ADINAELZA,1,0.0002
ADRIUS,1,0.0002
SHIRSLEY,1,0.0002
SHIRO,1,0.0002
SHIRNETH,1,0.0002
SHIRNEIA,1,0.0002
SHIRLYS,1,0.0002
SHIRLLEY,1,0.0002
SHIRLLE,1,0.0002
ADIMEIA,1,0.0002
SHIRLLANE,1,0.0002
SHIRLIEUDA,1,0.0002
SHIRLIANE,1,0.0002
SHIRLEYDE,1,0.0002
TALWANY,1,0.0002
SHYRLLEY,1,0.0002
SHIRLENO,1,0.0002
TALYANA,1,0.0002
SHIRLENNE,1,0.0002
TALYANNE,1,0.0002
SHIRLEN,1,0.0002
SHIRLEM,1,0.0002
SHIRLEINIRA,1,0.0002
TALYNE,1,0.0002
TALYNNE,1,0.0002
ADRO,1,0.0002
SHIRLEA,1,0.0002
SHIRLAYNY,1,0.0002
TALUI,1,0.0002
SHIRZELMA,1,0.0002
TALSIA,1,0.0002
SHISA,1,0.0002
TALITIELY,1,0.0002
SHYRLEM,1,0.0002
SHYRLEIDE,1,0.0002
SHYRLEI,1,0.0002
SHYRLAYNE,1,0.0002
SHYRLAINE,1,0.0002
TALIUS,1,0.0002
ADINAEL,1,0.0002
SHYRDNEZ,1,0.0002
SHYARA,1,0.0002
SHUNAMYTA,1,0.0002
SHUEYD,1,0.0002
SHOICHI,1,0.0002
TALLIEL,1,0.0002
TALLULAH,1,0.0002
TALLYRAND,1,0.0002
ADIMIR,1,0.0002
SHIZIELE,1,0.0002
SHIU,1,0.0002
SHISNAYANA,1,0.0002
SHISMENIA,1,0.0002
SHISLENY,1,0.0002
SHISLENE,1,0.0002
SHISLANE,1,0.0002
TALMARI,1,0.0002
SIDENILZO,1,0.0002
SIDENIR,1,0.0002
SIDENISIO,1,0.0002
SIELIA,1,0.0002
TAINNES,1,0.0002
SIGFRAN,1,0.0002
SIGEO,1,0.0002
TAIOMARA,1,0.0002
SIGELMAN,1,0.0002
SIGEFRANCE,1,0.0002
SIEUNE,1,0.0002
SIERRA,1,0.0002
TAIONARA,1,0.0002
TAIRAHANE,1,0.0002
SIERBE,1,0.0002
TAIRENY,1,0.0002
SIELEN,1,0.0002
ADINELE,1,0.0002
SIEGRID,1,0.0002
TAIRES,1,0.0002
SIEDRO,1,0.0002
SIEBERTH,1,0.0002
SIDYNEI,1,0.0002
SIDUANA,1,0.0002
SIDRONIA,1,0.0002
SIDRAQUE,1,0.0002
SIDRACK,1,0.0002
SIDRACH,1,0.0002
SIDONIO,1,0.0002
SIDONI,1,0.0002
TAINNE,1,0.0002
TAINNA,1,0.0002
SIGFREDO,1,0.0002
SIGFRID,1,0.0002
SILDEMAR,1,0.0002
SILDEJANIO,1,0.0002
TAIMANNA,1,0.0002
SILCE,1,0.0002
SILBER,1,0.0002
SILBENE,1,0.0002
ADRILEIDE,1,0.0002
SILANDIA,1,0.0002
SILAMYS,1,0.0002
TAIMI,1,0.0002
ADINEY,1,0.0002
ADINETE,1,0.0002
SIL,1,0.0002
SIKIRU,1,0.0002
SIJEIMES,1,0.0002
SIJANIA,1,0.0002
SIHELIO,1,0.0002
SIGUEKO,1,0.0002
ADRILENE,1,0.0002
SIGREICE,1,0.0002
TAINAM,1,0.0002
ADINESIA,1,0.0002
TAINAR,1,0.0002
ADINELVA,1,0.0002
SIGFRIDO,1,0.0002
SIDONE,1,0.0002
SIDNIR,1,0.0002
TAKARUMAN,1,0.0002
SIDIANNY,1,0.0002
TAIUR,1,0.0002
TAIYO,1,0.0002
SIDINALVA,1,0.0002
SIDIMAR,1,0.0002
ADINARA,1,0.0002
SIDILEIDE,1,0.0002
SIDILEIA,1,0.0002
ADINAR,1,0.0002
SIDIELSON,1,0.0002
ADINANCI,1,0.0002
SIDICLEIA,1,0.0002
TAIZIA,1,0.0002
TAJANARA,1,0.0002
ADINEIDE,1,0.0002
TAKAKAZU,1,0.0002
TAKAKDJO,1,0.0002
TAKAKNAP,1,0.0002
TAKAKPRIN,1,0.0002
SIDIAN,1,0.0002
TAKANNI,1,0.0002
SIDGLEY,1,0.0002
TAKANORI,1,0.0002
TAKAO,1,0.0002
TAKAP,1,0.0002
SIDERLENE,1,0.0002
SIDERLEI,1,0.0002
TAIUANI,1,0.0002
SIDINEIDE,1,0.0002
SIDINEIDY,1,0.0002
TAITILA,1,0.0002
ADRIMAR,1,0.0002
ADINAURA,1,0.0002
TAISI,1,0.0002
SIDNER,1,0.0002
TAISIO,1,0.0002
SIDNEL,1,0.0002
TAISLAINE,1,0.0002
TAISLANE,1,0.0002
ADRIMAURO,1,0.0002
ADRIMON,1,0.0002
TAISLAYNE,1,0.0002
TAISMARA,1,0.0002
SIDNE,1,0.0002
TAISON,1,0.0002
SIDMARA,1,0.0002
ADINARIO,1,0.0002
SIDJELLEE,1,0.0002
TAISSI,1,0.0002
TAISSIANE,1,0.0002
TAISY,1,0.0002
SIDIS,1,0.0002
SIDIRLAIA,1,0.0002
SIDIO,1,0.0002
SIDINEYA,1,0.0002
ADRINNE,1,0.0002
TALYSSA,1,0.0002
SHIRLAINE,1,0.0002
TANY,1,0.0002
SHANDOR,1,0.0002
TANAYRA,1,0.0002
SHANTI,1,0.0002
ADILMAR,1,0.0002
TANES,1,0.0002
SHANSERLEY,1,0.0002
TANGE,1,0.0002
TANGELA,1,0.0002
SHANJA,1,0.0002
SHANIA,1,0.0002
SHANI,1,0.0002
TANGRIANE,1,0.0002
TANGRIANI,1,0.0002
SHANDA,1,0.0002
TANATIANA,1,0.0002
SHANAELTHO,1,0.0002
ADRYEL,1,0.0002
ADILLYS,1,0.0002
SHAMYR,1,0.0002
TANIAMARA,1,0.0002
SHAMYA,1,0.0002
TANIBEL,1,0.0002
SHAMIA,1,0.0002
SHAMALIA,1,0.0002
SHALTON,1,0.0002
SHALON,1,0.0002
SHALOM,1,0.0002
SHARDELLY,1,0.0002
SHARENA,1,0.0002
SHIRLA,1,0.0002
TANAIARA,1,0.0002
TAMYRA,1,0.0002
ADILOUR,1,0.0002
TAMYRIZ,1,0.0002
SHAYANA,1,0.0002
SHAUMIN,1,0.0002
