UNOME,QTDE,PERC
SINHOROTO,1,0.0016
SINICIO,1,0.0016
SINIMBU,1,0.0016
SIRIANO,1,0.0016
SANSEVERO,1,0.0016
SANTICIOLI,1,0.0016
SANTILIANO,1,0.0016
SANSANA,1,0.0016
SANTINELLI,1,0.0016
SARETTA,1,0.0016
SARDELLA,1,0.0016
SILVER,1,0.0016
SILVINO,1,0.0016
SARDEIRO,1,0.0016
SILVIO,1,0.0016
SARAMAGO,1,0.0016
SIMABUKU,1,0.0016
SARACOL,1,0.0016
SAPUCAIA,1,0.0016
SAPATEIRO,1,0.0016
SANZ,1,0.0016
SIMEAO,1,0.0016
SANTOR,1,0.0016
SANTOLIN,1,0.0016
SIMI,1,0.0016
SIMIAO,1,0.0016
SANTIS,1,0.0016
SANTINI,1,0.0016
SANSAO,1,0.0016
SANOWICZ,1,0.0016
SCHARDOSIN,1,0.0016
SAMBUICHI,1,0.0016
SALVINO,1,0.0016
SALVIATI,1,0.0016
SO,1,0.0016
SOAVE,1,0.0016
SALVI,1,0.0016
SALVATTI,1,0.0016
SALVARO,1,0.0016
SALVARANI,1,0.0016
SALVADO,1,0.0016
SALUM,1,0.0016
SALUDJIAN,1,0.0016
SALU,1,0.0016
SALTON,1,0.0016
SALORTE,1,0.0016
SOAVINSKI,1,0.0016
SALOMON,1,0.0016
SALMAN,1,0.0016
SALLUM,1,0.0016
SOBEL,1,0.0016
SNTOS,1,0.0016
SAMPAYO,1,0.0016
SANO,1,0.0016
SAMPER,1,0.0016
SIRIDO,1,0.0016
SANITA,1,0.0016
SANFINS,1,0.0016
SISCAR,1,0.0016
SANFELICE,1,0.0016
SISTE,1,0.0016
SANDY,1,0.0016
SISTHERENN,1,0.0016
SITTA,1,0.0016
SKIENDZIEL,1,0.0016
SANDRES,1,0.0016
SKOLAUDE,1,0.0016
SANDERSON,1,0.0016
SLAVINSKI,1,0.0016
SANCTOS,1,0.0016
SANCHOTENE,1,0.0016
SLEIFER,1,0.0016
SLOMP,1,0.0016
SANABIO,1,0.0016
SIGORA,1,0.0016
SARI,1,0.0016
SIGNORINI,1,0.0016
SCARPIN,1,0.0016
SCARIOT,1,0.0016
SCARDELAI,1,0.0016
SHIRAI,1,0.0016
SCARANELLO,1,0.0016
SCARABELLI,1,0.0016
SCANTBELRUY,1,0.0016
SHIRATORI,1,0.0016
SHIROMA,1,0.0016
SCANDIUCCI,1,0.0016
SCANDAR,1,0.0016
SCANAVACCA,1,0.0016
SHISHIDO,1,0.0016
SCALON,1,0.0016
SCALIA,1,0.0016
SCALEZI,1,0.0016
SCALDAFERRI,1,0.0016
SHIZUNO,1,0.0016
SCAGLIONI,1,0.0016
SHORT,1,0.0016
SCARPELLI,1,0.0016
SCARTON,1,0.0016
SARMET,1,0.0016
SCATOLINI,1,0.0016
SCHARDONG,1,0.0016
SCHAPLA,1,0.0016
SHIMOSHIRO,1,0.0016
SCHALCHER,1,0.0016
SCHAIDHAVER,1,0.0016
SCHAFFKA,1,0.0016
SCHAFFER,1,0.0016
SCHAEFFER,1,0.0016
SCHACHTER,1,0.0016
SHINDO,1,0.0016
SCHAAN,1,0.0016
SCHAAB,1,0.0016
SCCOTT,1,0.0016
SCAVONE,1,0.0016
SCAVASSA,1,0.0016
SHINKAWA,1,0.0016
SHINZATO,1,0.0016
SCATTOLIN,1,0.0016
SHIOYA,1,0.0016
SHUBERT,1,0.0016
SCAFURA,1,0.0016
SCAFATI,1,0.0016
SBRUZZI,1,0.0016
SIDI,1,0.0016
SIDOU,1,0.0016
SIDRIM,1,0.0016
SASSON,1,0.0016
SIEGEL,1,0.0016
SASSO,1,0.0016
SASSI,1,0.0016
SASSET,1,0.0016
SIEL,1,0.0016
SASSE,1,0.0016
SASSAKI,1,0.0016
SASS,1,0.0016
SIEMINKOSKI,1,0.0016
SIERVI,1,0.0016
SIEWERT,1,0.0016
SARTOR,1,0.0016
SIGNES,1,0.0016
SIGNORETTI,1,0.0016
SARRAF,1,0.0016
SATEL,1,0.0016
SICRE,1,0.0016
SATHLER,1,0.0016
SIAS,1,0.0016
SBROGLIA,1,0.0016
SAYEGH,1,0.0016
SAYAO,1,0.0016
SAVOLDI,1,0.0016
SAVINI,1,0.0016
SAVI,1,0.0016
SAVEGNAGO,1,0.0016
SAVASTANO,1,0.0016
SAVADOVSKY,1,0.0016
SICILIANO,1,0.0016
SAUZEM,1,0.0016
SAUTHIER,1,0.0016
SAURIN,1,0.0016
SIBALDES,1,0.0016
SAUERESSIG,1,0.0016
SICA,1,0.0016
SICCHAR,1,0.0016
SATIRO,1,0.0016
SVERSUT,1,0.0016
SWIDERSKI,1,0.0016
TUPPAN,1,0.0016
TOMAZELLI,1,0.0016
PISSIOLI,1,0.0016
PISSINATTI,1,0.0016
TOMAZETTI,1,0.0016
PISMEL,1,0.0016
PISANI,1,0.0016
PIROVANI,1,0.0016
TOMAZI,1,0.0016
TOMCZYK,1,0.0016
PIRAS,1,0.0016
PIOVEZAN,1,0.0016
PIOVESAN,1,0.0016
PIONTKOSKI,1,0.0016
PIOLI,1,0.0016
TOMELIN,1,0.0016
PINZON,1,0.0016
PINZANI,1,0.0016
TOMICH,1,0.0016
PINTER,1,0.0016
PINOL,1,0.0016
PISTER,1,0.0016
TOMAZELI,1,0.0016
TOMIO,1,0.0016
PITANO,1,0.0016
PIZZOL,1,0.0016
PIZZIOLO,1,0.0016
PIZZI,1,0.0016
PIZZATTO,1,0.0016
PIZAO,1,0.0016
TOLOI,1,0.0016
PIZA,1,0.0016
TOMAOKA,1,0.0016
TOMAS,1,0.0016
PIVATTO,1,0.0016
PIVA,1,0.0016
PIUCO,1,0.0016
PITTELLA,1,0.0016
PITOMBEIRA,1,0.0016
PITOL,1,0.0016
PITHAN,1,0.0016
PITARO,1,0.0016
PITARELLI,1,0.0016
TOMASSINI,1,0.0016
TOMIMURA,1,0.0016
PINHATI,1,0.0016
PIZZUTTI,1,0.0016
TONON,1,0.0016
PIGOZZO,1,0.0016
TOPOLNIAK,1,0.0016
TORALLES,1,0.0016
TORCATO,1,0.0016
PIGNATARO,1,0.0016
TORCHIA,1,0.0016
PIGNATA,1,0.0016
PIGATTO,1,0.0016
TOREZANI,1,0.0016
PIETROLUONGO,1,0.0016
PIETRO,1,0.0016
PIETRICOSKI,1,0.0016
PIESZAK,1,0.0016
TORINI,1,0.0016
PIERRO,1,0.0016
PIEROTE,1,0.0016
PIERO,1,0.0016
PIEREZAN,1,0.0016
TORMENTA,1,0.0016
PILAN,1,0.0016
PILATI,1,0.0016
PINGARILHO,1,0.0016
TONIOLO,1,0.0016
PINEZI,1,0.0016
PINEDO,1,0.0016
TONATTO,1,0.0016
PINATI,1,0.0016
TONDOLO,1,0.0016
TONELLI,1,0.0016
TONET,1,0.0016
TONETTO,1,0.0016
TONHEIRO,1,0.0016
PIM,1,0.0016
PILTZ,1,0.0016
TONIAZZO,1,0.0016
TONINO,1,0.0016
PILOTI,1,0.0016
PILONI,1,0.0016
PILLON,1,0.0016
PILLAR,1,0.0016
PILLA,1,0.0016
PILGER,1,0.0016
PIZZOLI,1,0.0016
PLA,1,0.0016
REYNAUD,1,0.0016
PORTELADA,1,0.0016
PORTE,1,0.0016
PORTAO,1,0.0016
TODARO,1,0.0016
PORTACIO,1,0.0016
PORRUA,1,0.0016
PORRO,1,0.0016
PORRETTI,1,0.0016
PORPORATTI,1,0.0016
POROCA,1,0.0016
TODD,1,0.0016
POPOLIN,1,0.0016
POPOFF,1,0.0016
TODESCO,1,0.0016
POPINIGIS,1,0.0016
PONTIERI,1,0.0016
PONTEIRO,1,0.0016
TOFANELLI,1,0.0016
PONTAROLO,1,0.0016
PONSONI,1,0.0016
TODA,1,0.0016
TOCHETTO,1,0.0016
PONCIONI,1,0.0016
TOCCOLI,1,0.0016
TINOS,1,0.0016
POSTICO,1,0.0016
POSTAI,1,0.0016
TIOSSI,1,0.0016
POSSIDENTE,1,0.0016
TISCATE,1,0.0016
POSSENTI,1,0.0016
TISCHER,1,0.0016
POSSEMOZER,1,0.0016
POSSAS,1,0.0016
TISSIANI,1,0.0016
POSSAMAI,1,0.0016
TIUSSU,1,0.0016
POSE,1,0.0016
POSCA,1,0.0016
PORTUGUEZ,1,0.0016
TIVERON,1,0.0016
TIZIANI,1,0.0016
TOCANTINS,1,0.0016
PONSI,1,0.0016
TOFANO,1,0.0016
TOLLER,1,0.0016
POLI,1,0.0016
TOKUO,1,0.0016
POLETTO,1,0.0016
POLETTI,1,0.0016
POLESEL,1,0.0016
POLES,1,0.0016
POLEJACK,1,0.0016
POLEGATTI,1,0.0016
POLEGATCH,1,0.0016
POLATO,1,0.0016
POGIBIN,1,0.0016
POEYS,1,0.0016
POETA,1,0.0016
POERSCHKE,1,0.0016
PO,1,0.0016
PLINIO,1,0.0016
TOLDO,1,0.0016
PLAZA,1,0.0016
PLASTER,1,0.0016
PLANA,1,0.0016
POLEZE,1,0.0016
POLICARPI,1,0.0016
TOFFOLI,1,0.0016
TOKUMARU,1,0.0016
PONCEANO,1,0.0016
TOFFOLO,1,0.0016
TOGNINI,1,0.0016
TOKANO,1,0.0016
POMPERMAYER,1,0.0016
POMPERMAIR,1,0.0016
POMPERMAIER,1,0.0016
POMIN,1,0.0016
TOKARSKI,1,0.0016
POLVOA,1,0.0016
POLTRONIERI,1,0.0016
POLO,1,0.0016
POLLNOW,1,0.0016
POLLICOTT,1,0.0016
POLLI,1,0.0016
POLL,1,0.0016
POLIZELI,1,0.0016
POLITANO,1,0.0016
POLICH,1,0.0016
TORRACCA,1,0.0016
PIERDONA,1,0.0016
PIERASSOL,1,0.0016
PERLATTI,1,0.0016
PERIOTO,1,0.0016
PERINOTTO,1,0.0016
TRIVISONNO,1,0.0016
TROCCHIA,1,0.0016
TROCOLLI,1,0.0016
PERILLI,1,0.0016
PERIANDRO,1,0.0016
TROGER,1,0.0016
TROIAN,1,0.0016
PERETO,1,0.0016
TROMPS,1,0.0016
PEREIRO,1,0.0016
TRONCOSO,1,0.0016
TRONTO,1,0.0016
TROYACK,1,0.0016
PEREIMA,1,0.0016
PEREA,1,0.0016
TRUBANO,1,0.0016
TRUGANO,1,0.0016
TRIVELATTO,1,0.0016
PERLIN,1,0.0016
PERASSOLI,1,0.0016
PERNA,1,0.0016
PESCUMO,1,0.0016
PESCO,1,0.0016
PESCIM,1,0.0016
TRIBUZY,1,0.0016
PERUQUETTI,1,0.0016
PERSICO,1,0.0016
PERSEGUINI,1,0.0016
PERRUSI,1,0.0016
PERRUCI,1,0.0016
TRICHES,1,0.0016
PERRONE,1,0.0016
TRIGO,1,0.0016
SEIDLER,1,0.0016
TRINTA,1,0.0016
PERONCHEN,1,0.0016
PERON,1,0.0016
PEROCCO,1,0.0016
TRIVELATO,1,0.0016
PEROBA,1,0.0016
PERATZ,1,0.0016
PERALVA,1,0.0016
PIENIS,1,0.0016
PENAFIEL,1,0.0016
TUBBS,1,0.0016
PELTZ,1,0.0016
TUBONE,1,0.0016
PELLINI,1,0.0016
PELLI,1,0.0016
PELLENSE,1,0.0016
TUCUNDUVA,1,0.0016
TULHER,1,0.0016
PELICIARI,1,0.0016
PELICIANO,1,0.0016
PELEGRINI,1,0.0016
PELEGRIN,1,0.0016
PELED,1,0.0016
TUMELERO,1,0.0016
TUNIN,1,0.0016
TUON,1,0.0016
PELECH,1,0.0016
TUPINA,1,0.0016
PEIXOUTO,1,0.0016
TUBAGI,1,0.0016
PENAFORTE,1,0.0016
PERACINI,1,0.0016
TSUTSUMI,1,0.0016
PERACI,1,0.0016
TRUIZ,1,0.0016
PEPINO,1,0.0016
TRUNFO,1,0.0016
PENTAGNA,1,0.0016
PENSADOR,1,0.0016
PENQUES,1,0.0016
TSHIMANGA,1,0.0016
PENIN,1,0.0016
PENIDO,1,0.0016
TSUJI,1,0.0016
PENG,1,0.0016
PENETRA,1,0.0016
TSUNOUCHI,1,0.0016
PENELUCA,1,0.0016
PENELLO,1,0.0016
PENELAS,1,0.0016
PENDENZA,1,0.0016
PENCHEL,1,0.0016
TRIBESS,1,0.0016
TRIBECK,1,0.0016
PESSI,1,0.0016
PICCARDI,1,0.0016
PICADO,1,0.0016
TOTH,1,0.0016
PIAZZI,1,0.0016
PIAZAROLO,1,0.0016
TOTI,1,0.0016
PIAUILINO,1,0.0016
PIAUIENSE,1,0.0016
PIASSI,1,0.0016
TOZZI,1,0.0016
TOZZINI,1,0.0016
TRACERA,1,0.0016
TRAESEL,1,0.0016
TRAGANTE,1,0.0016
PIASSA,1,0.0016
PIASENTIN,1,0.0016
PIANTO,1,0.0016
TRAMONTIN,1,0.0016
TRAMONTINI,1,0.0016
TRANCOSO,1,0.0016
TOSTE,1,0.0016
TOSO,1,0.0016
PESSINI,1,0.0016
PICCHETTI,1,0.0016
TORRAO,1,0.0016
TORRE,1,0.0016
PIEGAZ,1,0.0016
PIEGAS,1,0.0016
TORREAO,1,0.0016
TORRENS,1,0.0016
PICONI,1,0.0016
PICOLOTTO,1,0.0016
TORRESIN,1,0.0016
PICOLIN,1,0.0016
PICOLI,1,0.0016
TORRI,1,0.0016
TORTOLINI,1,0.0016
TORTORELLA,1,0.0016
PICININ,1,0.0016
PICHLER,1,0.0016
PICHETTI,1,0.0016
PICCINI,1,0.0016
PICCIN,1,0.0016
PIANTI,1,0.0016
TRANCOZO,1,0.0016
PIANOWSKI,1,0.0016
PIANI,1,0.0016
TRESPACH,1,0.0016
PETRIKOWSKI,1,0.0016
TRETTER,1,0.0016
TREULIEB,1,0.0016
TREVILATTO,1,0.0016
PETRIBU,1,0.0016
TREVISANO,1,0.0016
TREVISOL,1,0.0016
PETKOV,1,0.0016
PETIT,1,0.0016
PETIOT,1,0.0016
PETILLO,1,0.0016
TREVIZAN,1,0.0016
PETERKA,1,0.0016
PETER,1,0.0016
PETARLY,1,0.0016
PETARLI,1,0.0016
TREVIZANO,1,0.0016
TRIANOSKI,1,0.0016
TRESCA,1,0.0016
PETROVICH,1,0.0016
PETRUCCI,1,0.0016
PFEIFFER,1,0.0016
TRAPANI,1,0.0016
PIANA,1,0.0016
TRAPPEL,1,0.0016
TRARBACH,1,0.0016
PI,1,0.0016
PHILOMENO,1,0.0016
TRATZ,1,0.0016
TRAVAGIN,1,0.0016
TRAVALLONI,1,0.0016
TRENTO,1,0.0016
PFALTZGRAFF,1,0.0016
PETTERLE,1,0.0016
TREDINNICK,1,0.0016
TREIB,1,0.0016
PETRUNGARO,1,0.0016
PETRUCIO,1,0.0016
TREMARIN,1,0.0016
TRENO,1,0.0016
POTENCIANO,1,0.0016
POTT,1,0.0016
POTTES,1,0.0016
TANNURI,1,0.0016
RATTMANN,1,0.0016
RATTI,1,0.0016
RATHIS,1,0.0016
RATES,1,0.0016
RASTELLI,1,0.0016
TANSINI,1,0.0016
RARO,1,0.0016
TANUS,1,0.0016
TAPAJOS,1,0.0016
RAQUEL,1,0.0016
RAPPOPORT,1,0.0016
TAPETY,1,0.0016
TAPIA,1,0.0016
TAPIAS,1,0.0016
RAPHUL,1,0.0016
RAPESTA,1,0.0016
RAO,1,0.0016
RANZI,1,0.0016
RANKIN,1,0.0016
RATZLAFF,1,0.0016
TANNURE,1,0.0016
RANDIG,1,0.0016
RAUGUST,1,0.0016
TAMASAUSKAS,1,0.0016
READI,1,0.0016
TAMASHIRO,1,0.0016
TAMBASCO,1,0.0016
TAMBELLI,1,0.0016
RAZZE,1,0.0016
RAZUCK,1,0.0016
TANABE,1,0.0016
RAZKY,1,0.0016
TANAN,1,0.0016
TANCREDI,1,0.0016
RAZENTE,1,0.0016
TANI,1,0.0016
RAVARA,1,0.0016
RAVANINI,1,0.0016
RAVALLEC,1,0.0016
TANIGUCHI,1,0.0016
TANINI,1,0.0016
TANNO,1,0.0016
TAPPLER,1,0.0016
RANDAL,1,0.0016
RACHOU,1,0.0016
TARTAS,1,0.0016
TASCA,1,0.0016
RAICOSKI,1,0.0016
TASCHETTO,1,0.0016
TASHIMA,1,0.0016
RAICES,1,0.0016
RAIA,1,0.0016
RAGNINI,1,0.0016
RAGGI,1,0.0016
RAGAUSKAS,1,0.0016
RAFFUL,1,0.0016
RAFFAELLI,1,0.0016
TASHIRO,1,0.0016
TASSO,1,0.0016
RADONS,1,0.0016
TATSCH,1,0.0016
TAUBNER,1,0.0016
TAUIL,1,0.0016
TAUNAY,1,0.0016
RADO,1,0.0016
TARUHN,1,0.0016
TARTARO,1,0.0016
RAMPINELLI,1,0.0016
TARTARI,1,0.0016
RAMPAZZO,1,0.0016
TAQUINI,1,0.0016
RAMONEDA,1,0.0016
TARAN,1,0.0016
RAMM,1,0.0016
TARANTO,1,0.0016
TARDIM,1,0.0016
TARDIO,1,0.0016
RAMIA,1,0.0016
TARDIVO,1,0.0016
RAMBO,1,0.0016
RAMBALDI,1,0.0016
RAMAZZINA,1,0.0016
TARGA,1,0.0016
RAMALDES,1,0.0016
TARNOPOLSKY,1,0.0016
RAJZMAN,1,0.0016
TARRAGO,1,0.0016
RAIZ,1,0.0016
TAMANQUEIRA,1,0.0016
REALEIRO,1,0.0016
REBELATTO,1,0.0016
TABARELLI,1,0.0016
RENAULT,1,0.0016
TABOADA,1,0.0016
REMEDIOS,1,0.0016
REMBISCHEVSKI,1,0.0016
REKOVVSKY,1,0.0016
TABORY,1,0.0016
REISMAN,1,0.0016
REISINGER,1,0.0016
REISDORFER,1,0.0016
TACCA,1,0.0016
REINOSO,1,0.0016
TAGLIETA,1,0.0016
TAGUCHI,1,0.0016
REINKE,1,0.0016
REINERT,1,0.0016
REINERI,1,0.0016
TAHARA,1,0.0016
REINA,1,0.0016
REIMOL,1,0.0016
RENDA,1,0.0016
RENNER,1,0.0016
TAMANINI,1,0.0016
RENNHACK,1,0.0016
SZABO,1,0.0016
REVOREDO,1,0.0016
REVEILLEAU,1,0.0016
RETO,1,0.0016
SZATMARI,1,0.0016
SZCZERBACKI,1,0.0016
RESSIGUIER,1,0.0016
RESQUE,1,0.0016
RESENER,1,0.0016
RESENDES,1,0.0016
SZKUDLAREK,1,0.0016
SZMIDT,1,0.0016
REPETTI,1,0.0016
RENZ,1,0.0016
SZWARCFITER,1,0.0016
SZYNWELSKI,1,0.0016
RENOFIO,1,0.0016
RENO,1,0.0016
RENNO,1,0.0016
REIMBERG,1,0.0016
TAKADA,1,0.0016
REIMAO,1,0.0016
REID,1,0.0016
REESINK,1,0.0016
TALIBERTI,1,0.0016
REDMAN,1,0.0016
REDEZ,1,0.0016
TALINA,1,0.0016
RECOVA,1,0.0016
TALLMANN,1,0.0016
RECIOLINO,1,0.0016
RECHTAND,1,0.0016
RECHENBERG,1,0.0016
TALMA,1,0.0016
RECHE,1,0.0016
TAMAIO,1,0.0016
RECEPUTI,1,0.0016
TAMANE,1,0.0016
REBOREDO,1,0.0016
REBOLLO,1,0.0016
TAMANHO,1,0.0016
REBELLATO,1,0.0016
REFLANDES,1,0.0016
REGAZZI,1,0.0016
REGES,1,0.0016
TAKAO,1,0.0016
TAKAFASHI,1,0.0016
REICHE,1,0.0016
REI,1,0.0016
REHSE,1,0.0016
REHEM,1,0.0016
REHBEIN,1,0.0016
TAKANE,1,0.0016
REGRA,1,0.0016
TAKARADA,1,0.0016
TAKITA,1,0.0016
TAKAYAMA,1,0.0016
TAKAZAKI,1,0.0016
REGINO,1,0.0016
TAKEDA,1,0.0016
TAKEGUMA,1,0.0016
TAKETANI,1,0.0016
REGGIANI,1,0.0016
TAKEY,1,0.0016
RADA,1,0.0016
RACHID,1,0.0016
POU,1,0.0016
PROTAZIO,1,0.0016
PROPATO,1,0.0016
THOMAE,1,0.0016
PRONK,1,0.0016
PROLLA,1,0.0016
PROLA,1,0.0016
PROITE,1,0.0016
THOMAS,1,0.0016
PROCOPIAK,1,0.0016
THORNE,1,0.0016
PROCKNOV,1,0.0016
PROCASKO,1,0.0016
THULER,1,0.0016
THUM,1,0.0016
PROCACI,1,0.0016
PROBST,1,0.0016
PRITZ,1,0.0016
PRIOR,1,0.0016
PRINCEPE,1,0.0016
PRINA,1,0.0016
PROTASIO,1,0.0016
PROTETTI,1,0.0016
THYLIA,1,0.0016
THIEBAUT,1,0.0016
PUGLIESI,1,0.0016
PUGLIERI,1,0.0016
PUGLIA,1,0.0016
THEIL,1,0.0016
PUGA,1,0.0016
THEISEN,1,0.0016
THEMUDO,1,0.0016
PUENTE,1,0.0016
PUCHEU,1,0.0016
PRZYTYK,1,0.0016
PRZYBYSZ,1,0.0016
PRUX,1,0.0016
THEODULINO,1,0.0016
THEOPHILO,1,0.0016
THESARI,1,0.0016
THIAGO,1,0.0016
PRSYBYCIEM,1,0.0016
PROVETTI,1,0.0016
PROVENZANO,1,0.0016
THURLER,1,0.0016
PRICKEN,1,0.0016
TAVEIROS,1,0.0016
PRAEIRO,1,0.0016
TIGGEMANN,1,0.0016
TIGRE,1,0.0016
PRADA,1,0.0016
PRACIANO,1,0.0016
PRACA,1,0.0016
TILLI,1,0.0016
POZZI,1,0.0016
POZZETTI,1,0.0016
POZZER,1,0.0016
TIMBO,1,0.0016
POZZATTI,1,0.0016
POZZAN,1,0.0016
POZES,1,0.0016
POZAS,1,0.0016
POZ,1,0.0016
POY,1,0.0016
TINGO,1,0.0016
POVEDA,1,0.0016
TINO,1,0.0016
PRADOS,1,0.0016
TIENGO,1,0.0016
PRIANTI,1,0.0016
PRAIS,1,0.0016
PREVIDELLI,1,0.0016
PREUSS,1,0.0016
PRETURLAN,1,0.0016
PRETTO,1,0.0016
PRETTI,1,0.0016
PRETO,1,0.0016
TIBAES,1,0.0016
PRESCHOLDT,1,0.0016
PRESA,1,0.0016
PREDOLIN,1,0.0016
PREDIGER,1,0.0016
PREDEBON,1,0.0016
TIBIRICA,1,0.0016
PRAVATO,1,0.0016
TIDA,1,0.0016
PRAST,1,0.0016
TIENE,1,0.0016
PRANGEL,1,0.0016
PRANE,1,0.0016
PUIGSECK,1,0.0016
PUJOL,1,0.0016
PULCINELLI,1,0.0016
TELHADO,1,0.0016
TELLECHEA,1,0.0016
QUIRIDO,1,0.0016
QUIREZE,1,0.0016
TELO,1,0.0016
QUINZEIRO,1,0.0016
QUINTILIANO,1,0.0016
QUINTIERI,1,0.0016
QUINTELLA,1,0.0016
QUINTELA,1,0.0016
QUINTEIRO,1,0.0016
QUINTAS,1,0.0016
TEMPESTA,1,0.0016
TEMPO,1,0.0016
TEMPORAL,1,0.0016
TENFEN,1,0.0016
TENTEMPO,1,0.0016
QUINTA,1,0.0016
TEOFILO,1,0.0016
TERATOKO,1,0.0016
TELIS,1,0.0016
TEJEDA,1,0.0016
THADEU,1,0.0016
TEJADAS,1,0.0016
TAVES,1,0.0016
TAVOLARI,1,0.0016
TAXWEILER,1,0.0016
TAYAO,1,0.0016
TEBA,1,0.0016
RABASSA,1,0.0016
RABACOV,1,0.0016
TECHEMAYER,1,0.0016
RAASCH,1,0.0016
RAAD,1,0.0016
QUOOS,1,0.0016
QUITETE,1,0.0016
TECHIO,1,0.0016
QUITERIO,1,0.0016
TECLES,1,0.0016
QUISSINI,1,0.0016
TEIS,1,0.0016
QUIROZ,1,0.0016
TEIXEIRENSE,1,0.0016
QUINT,1,0.0016
TERCOS,1,0.0016
TERENZI,1,0.0016
TERES,1,0.0016
QUARANTA,1,0.0016
QUADRELLI,1,0.0016
QUADRA,1,0.0016
PYRRHO,1,0.0016
PYLRO,1,0.0016
TESCK,1,0.0016
TESKE,1,0.0016
TESSER,1,0.0016
PUTON,1,0.0016
PUSTIGLIONE,1,0.0016
PURIFICACAO,1,0.0016
PUREZA,1,0.0016
PURCINO,1,0.0016
TESSMANN,1,0.0016
TESTA,1,0.0016
PUPPO,1,0.0016
TESTONI,1,0.0016
PUPPIM,1,0.0016
TEXEIRA,1,0.0016
TESCARI,1,0.0016
TERZI,1,0.0016
QUAREZEMIN,1,0.0016
TERREMATTE,1,0.0016
QUININO,1,0.0016
QUINCOZES,1,0.0016
QUILICE,1,0.0016
TERGA,1,0.0016
QUETZ,1,0.0016
QUEROBIM,1,0.0016
QUERIDO,1,0.0016
QUEMELLI,1,0.0016
TERSO,1,0.0016
QUARTIERO,1,0.0016
TERTO,1,0.0016
TERTULIANO,1,0.0016
TERTULINO,1,0.0016
QUEIROGA,1,0.0016
QUEBAUD,1,0.0016
QUAZI,1,0.0016
TERUZZI,1,0.0016
QUATRIN,1,0.0016
MASSUDA,1,0.0016
AARAO,1,0.0016
MASSONI,1,0.0016
CAVALLINI,1,0.0016
CAVALLET,1,0.0016
CAVALLEIRO,1,0.0016
CAVALLARI,1,0.0016
CAVALER,1,0.0016
CAVALEIRO,1,0.0016
CAVADAS,1,0.0016
CAUSSI,1,0.0016
CAUPER,1,0.0016
CAULA,1,0.0016
CAUCHO,1,0.0016
CATTO,1,0.0016
CATTINI,1,0.0016
CATTETE,1,0.0016
CATRIB,1,0.0016
CATRAN,1,0.0016
CATRAMBY,1,0.0016
CATIRA,1,0.0016
CATINI,1,0.0016
CATELLI,1,0.0016
CATELAN,1,0.0016
CATATA,1,0.0016
CATANI,1,0.0016
CATALDO,1,0.0016
CASULA,1,0.0016
CASTOR,1,0.0016
CAVALLI,1,0.0016
CAVAMURA,1,0.0016
CELICH,1,0.0016
CAVARRA,1,0.0016
CELESTRINI,1,0.0016
CELESTE,1,0.0016
CELES,1,0.0016
CELERI,1,0.0016
CELEDON,1,0.0016
CELANO,1,0.0016
CELANI,1,0.0016
CEGLIA,1,0.0016
CEDRIM,1,0.0016
CEDRAZ,1,0.0016
CECHINEL,1,0.0016
CECCONELLO,1,0.0016
CECCHIN,1,0.0016
CECCATO,1,0.0016
CEBUKIN,1,0.0016
CAZETTA,1,0.0016
CAZEIRO,1,0.0016
CAZARRE,1,0.0016
CAZAROTO,1,0.0016
CAZANGI,1,0.0016
CAXIAS,1,0.0016
CAVLAK,1,0.0016
CAVINATTO,1,0.0016
CAVECHIA,1,0.0016
CAVASIN,1,0.0016
CASTONGUAY,1,0.0016
CASTILHOS,1,0.0016
CASTELUCIO,1,0.0016
CASTELLAR,1,0.0016
CASARIL,1,0.0016
CASARA,1,0.0016
CASALI,1,0.0016
CASALECCHI,1,0.0016
CASAL,1,0.0016
CASAIS,1,0.0016
CASADO,1,0.0016
CARY,1,0.0016
CARVALHEIRO,1,0.0016
CARVALHEIRA,1,0.0016
CARVALHEDO,1,0.0016
CARVALHAIS,1,0.0016
CARUZO,1,0.0016
CARUNCHO,1,0.0016
CARUBELLI,1,0.0016
CARTUCHO,1,0.0016
CARTIER,1,0.0016
CARSTEN,1,0.0016
CARROLL,1,0.0016
CARRISSO,1,0.0016
CARRINHO,1,0.0016
CARRILIO,1,0.0016
CARRIERES,1,0.0016
CARRETTIERO,1,0.0016
CARRETEIRO,1,0.0016
CASARIN,1,0.0016
CASAROTTO,1,0.0016
CASAS,1,0.0016
CASSETTARI,1,0.0016
CASTELLANOS,1,0.0016
CASTELHANO,1,0.0016
CASTELANO,1,0.0016
CASTEIAO,1,0.0016
CASTANO,1,0.0016
CASTANHARO,1,0.0016
CASTAGNINO,1,0.0016
CASTAGNA,1,0.0016
CASSOLA,1,0.0016
CASSINI,1,0.0016
CASSILHAS,1,0.0016
CASSELLI,1,0.0016
CASCAES,1,0.0016
CASSARO,1,0.0016
CASSARA,1,0.0016
CASSANELLI,1,0.0016
CASSA,1,0.0016
CASIMIRO,1,0.0016
CASEMIRO,1,0.0016
CASELLI,1,0.0016
CASEIRO,1,0.0016
CASCINE,1,0.0016
CASCARDO,1,0.0016
CASCALHO,1,0.0016
CELI,1,0.0016
CELINO,1,0.0016
MASSOCO,1,0.0016
CHINALIA,1,0.0016
CHIGNALIA,1,0.0016
CHIELE,1,0.0016
CHICAYBAN,1,0.0016
CHICATTO,1,0.0016
CHIARI,1,0.0016
